1967.83,28.2424
1967.92,28.2313
1968,28.2205
1968.08,28.2153
1968.17,28.2117
1968.25,28.2079
1968.33,28.2032
1968.42,28.1994
1968.5,28.1984
1968.58,28.1989
1968.67,28.2042
1968.75,28.208
1968.83,28.2151
1968.92,28.2216
1969,28.2294
1969.08,28.2382
1969.17,28.2528
1969.25,28.2717
1969.33,28.2879
1969.42,28.3036
1969.5,28.3178
1969.58,28.3323
1969.67,28.3461
1969.75,28.3605
1969.83,28.3732
1969.92,28.3847
1970,28.395
1970.08,28.4045
1970.17,28.4123
1970.25,28.4166
1970.33,28.4173
1970.42,28.4214
1970.5,28.4248
1970.58,28.4324
1970.67,28.4436
1970.75,28.4575
1970.83,28.474
1970.92,28.4911
1971,28.5128
1971.08,28.5327
1971.17,28.5535
1971.25,28.5755
1971.33,28.5981
1971.42,28.6208
1971.5,28.6424
1971.58,28.6646
1971.67,28.6847
1971.75,28.7046
1971.83,28.7211
1971.92,28.7344
1972,28.7454
1972.08,28.7488
1972.17,28.7454
1972.25,28.7402
1972.33,28.7324
1972.42,28.7241
1972.5,28.7118
1972.58,28.7033
1972.67,28.6955
1972.75,28.6863
1972.83,28.6736
1972.92,28.6612
1973,28.6496
1973.08,28.6357
1973.17,28.6171
1973.25,28.598
1973.33,28.5818
1973.42,28.5673
1973.5,28.5562
1973.58,28.5486
1973.67,28.5411
1973.75,28.532
1973.83,28.5177
1973.92,28.5037
1974,28.4884
1974.08,28.4687
1974.17,28.4466
1974.25,28.4246
1974.33,28.4039
1974.42,28.3841
1974.5,28.364
1974.58,28.3447
1974.67,28.3255
1974.75,28.3076
1974.83,28.2855
1974.92,28.2622
1975,28.2389
1975.08,28.2154
1975.17,28.1925
1975.25,28.1674
1975.33,28.14
1975.42,28.1122
1975.5,28.0859
1975.58,28.059
1975.67,28.0383
1975.75,28.018
1975.83,28.0003
1975.92,27.9843
1976,27.9701
1976.08,27.9617
1976.17,27.961
1976.25,27.964
1976.33,27.9704
1976.42,27.9783
1976.5,27.9862
1976.58,27.9891
1976.67,27.9892
1976.75,27.9909
1976.83,27.9937
1976.92,27.9959
1977,27.9991
